,address,business_id,city,is_open,latitude,longitude,name,postal_code,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian
2449,Ohio Turnpike,0FVOh4aVtEBR_N5XwBNLRw,Broadview Heights,1,41.292392193000005,-81.6715193912,Great Lakes Service Plaza,44147,4,3.5,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,"750 Main Street SW, Unit 1500",Gq5Hb2yr2O3_jLWY4XXcZg,Airdrie,1,51.2866520073,-114.0142864287,Jen's Noodle House,T4B 3M2,5,3.0,AB,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2451,1824 N 35th Ave,jR_Voe6i4tM-0uw5_MAZRw,Phoenix,1,33.468915700000004,-112.13462690000001,Adams Refrigeration Company,85009,14,4.5,AZ,6,2,6,2,6,2,6,2,6,2,6,2,6,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,"5525 S Valley View, Ste 9",2EZXd2IaO745nDVYFJzIOA,Las Vegas,1,36.0895308,-115.19044450000001,Regal Upholstery & Drapery,89118,22,5.0,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,2903-C Central Ave,CKNCkp6idxFd0KY18iGv5Q,Charlotte,0,35.2184940549,-80.7950326357,Second Helping,28205,15,4.5,NC,0,0,16,1,16,1,16,1,16,1,16,1,0,0,,,'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,1411 Elizabeth Ave,D-RQsQjEVI_w-KC7iDJd5Q,Charlotte,0,35.2154777,-80.8285213,Cuisine Malaya,28204,158,4.0,NC,17,2,0,0,17,2,17,2,17,2,17,2,17,2,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2455,"6935 Aliante Pkwy, Ste 102",cd0exBNvw7LcezbQqt9wlQ,North Las Vegas,1,36.2861356809,-115.1793818325,Dynamic Eye Care,89084,56,4.0,NV,0,0,10,1,8,1,8,1,10,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,,Ju2M7gYlaiW1124o8YhEFg,Las Vegas,1,36.1710616,-115.3667218,Tory L Cooper Wedding & Event Planner,89138,5,5.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,8500 S Eastern Ave,FAA1WhAqRDUabFTDjVsVvg,Las Vegas,1,36.0344600846,-115.11774010959999,Dollar Tree,89123,11,4.0,NV,9,2,9,2,9,2,9,2,9,2,9,2,9,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,9700 Metro Parkway,hgYCjimcHq2yTomGP0mUTg,Phoenix,0,33.578827399999994,-112.1218692,Macy's,85021,5,3.5,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,3429 S Jones Blvd,5ma1OUQWy_Ds80xUiP7JPQ,Las Vegas,1,36.126649,-115.225307,Fuku Burger Chinatown,89146,490,4.0,NV,11,1,11,1,11,1,11,1,11,1,11,3,11,3,,,u'beer_and_wine',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,"6370 W Flamingo Rd, Ste 5",x-Tyk_Sta6zVDlBjWCrkgQ,Las Vegas,1,36.11517,-115.2319877,1st Priority Realty,89102,13,4.0,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,"8285 W Arby Ave, Ste 390",5dpRzuPxUYZ-Sxgf-regzw,Las Vegas,0,36.05842,-115.27210559999999,Jamborcic Internal Medical Clinic,89113,6,1.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,"5540 W. Glendale Ave, #B102",emY3oGLGE53cZggSAngCSQ,Glendale,1,33.5389025,-112.179069,MOLLY MAID of West Glendale/Avondale,85301,10,3.5,AZ,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,"4307 130th Avenue SE, Unit 23",8MZ5su5DbS_Kq6UNGDYDGw,Calgary,1,50.9304182445,-113.9718199004,Tutti Frutti Frozen Yogurt,T2Z 3V8,15,4.0,AB,12,2,12,2,12,2,12,2,12,2,12,2,12,2,,,,,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,"10005 W McDowell Rd, Ste 101",Fe4o11JYvB0NCTFC1GLITQ,Avondale,1,33.464316742600005,-112.2751433775,Dickey's Barbecue Pit,85392,25,3.5,AZ,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,'none',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2465,,VacXCBIsYry6YR7Krj3Ayg,Phoenix,1,33.5973469,-112.1072528,La Blanca Weddings,85029,3,5.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,129 2nd St,tIPVFcNhqVxNrDRXSX03bQ,Fairport Harbor,1,41.7569424,-81.2774926,Fairport Marine Museum & Lighthouse,44077,3,4.5,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,128-45 Overlea Boulevard,vlh_e6Ftu2MyS0K-e-wdYA,Toronto,1,43.7102476,-79.33533050000001,Chunky Chicken,M4H 1C3,4,4.0,ON,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,"4250 E Bonanza Rd, Ste 10",lQXSrgfLPqvjfLDTFozUVA,Las Vegas,1,36.174282399999996,-115.0834351,Hacienda Gardens Las Vegas,89110,8,4.5,NV,0,0,0,0,13,1,13,1,13,1,13,1,12,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,"450 S Buffalo Dr, Ste 105",GdK5zQ4kVv55iE3qbdGSKA,Las Vegas,1,36.1671709573,-115.25925557229999,Gia's Canvas,89145,4,5.0,NV,0,0,0,0,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,"4045 S Buffalo Dr, Ste A101-606",rK7t-WZ3UBmPIQu_eBb3xA,Las Vegas,0,36.115289000000004,-115.262546,Emergency Air Conditioning & Heating,89147,3,3.5,NV,7,1,7,1,7,1,7,1,7,1,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,10730 S Eastern Ave,csuXB5DPzIe0Z2yKGkWOBw,Henderson,1,35.997936200000005,-115.10122620000001,Chenin Orthodontic Group,89052,67,5.0,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,4122 E Towne Blvd,HkbuJoSihh8cpszWq2vDKg,Madison,0,43.1244906,-89.31203020000001,UW Health East Towne Clinic,53704,3,2.0,WI,9,1,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,3636 E Ray Rd,YNjhusRFulBhMqivVK9srQ,Phoenix,1,33.3169723,-112.004275,South Mountain Vet Clinic,85044,10,4.0,AZ,0,0,0,0,9,1,12,1,7,1,7,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,"15040 N Northsight Blvd, Ste 104",3HmrkEZQWaemS2aPoe-xJA,Scottsdale,0,33.6222438,-111.89747129999999,Twisted Rose Winery and Eatery,85260,117,4.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,5150 Spring Mountain Rd,tm4MJbmvpT1uKEYHJBYr4Q,Las Vegas,0,36.1261896213,-115.2114880085,Cazino Lounge and Gallery,89146,5,3.0,NV,17,2,0,0,17,5,17,5,17,5,17,5,17,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,"8345 W Sunset Rd, Ste 380",0e2oJ82g4ZfvQzIc8SE9Xw,Las Vegas,1,36.067353600000004,-115.27185130000001,All Western Mortgage,89113,120,4.5,NV,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2940 E Main St,gM5CZNTObpwtsegflNb3Yw,Mesa,1,33.4159031,-111.7673816,Valley Silk,85213,3,5.0,AZ,0,0,0,0,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,966 Danforth Avenue,N1Tmmy55Zj6__67xh_uCxw,Toronto,1,43.680502600000004,-79.33790690000001,The One in the Only,M4J 1L9,30,4.0,ON,7,2,7,2,7,2,7,2,7,2,7,2,7,2,,,,,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,305 W Cedar St,hz18cj0wMLa5X9GVW-Un9A,Champaign,1,40.098735,-88.247069,Asian Noodle and Sushi,61820,13,4.0,IL,16,1,11,1,11,1,11,1,11,1,11,1,11,1,,,u'beer_and_wine',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2480,"9410 W Sahara Ave, Ste 150A",U_tbcAmi6kgUP262WqsoVA,Las Vegas,0,36.1467032996,-115.3008587093,The Lion's Tail Tavern,89117,18,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,"20751 N Pima Rd, Ste 105",ALgH4S65heUffUjcBiNJ0Q,Scottsdale,0,33.67210479999999,-111.8904868,West Addison,85255,35,3.0,AZ,11,0,11,0,11,0,11,0,11,0,11,2,11,2,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,"3720 S Las Vegas Blvd, Ste 260",hXY9Yq0nOLgHsWLbjam--A,Las Vegas,0,36.108999,-115.173179,Beso Steakhouse,89109,165,3.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2483,2114 Yonge Street,09p3b5BCSz2FPvgR-8xz3A,Toronto,1,43.7029672,-79.3979073,Sammy's Service Centres,M4S 2A5,11,2.5,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,"9505 Hillwood Dr, Ste 100",03CPJNrFQsVPjSjoKEM-yQ,Las Vegas,1,36.1872801,-115.30380690000001,Nevada Benefits,89134,10,4.5,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,355 Bishop Rd,Z9KuhiEFOnucEOmYdTT_lg,Cleveland,1,41.563332,-81.475386,Security Self Storage - Highland Heights,44143,3,3.5,OH,0,0,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,1065 Boulevard Saint-laurent,r-LcGgYJn9zqOwX42Lzx1w,Montréal,1,45.508388599999996,-73.56035109999999,Epicerie a Lam Kee,H2Z 1J6,13,4.0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,1455 E Tropicana Ave,CqxDQPhltNo6wkkCWww80Q,Las Vegas,1,36.100640399999996,-115.1331919,Moe's Meaty Messy Meals,89119,5,3.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,,nvvh3xHQJUy0hQbsmUWT-A,Northwest Calgary,1,51.0933361838,-114.1533866619,Chang Mai Thai Food,,5,1.5,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,"375 E Virginia Ave, Ste B",m_QndSlm9AaaiQexN8HjxQ,Phoenix,1,33.4761049,-112.066194,Foothills Sports Medicine Physical Therapy,85004,9,5.0,AZ,0,0,6,1,6,1,6,1,6,1,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,195 Carlton Street,kVXQmct8R4Ygmk54eF32lw,Toronto,0,43.663607899999995,-79.3706368,Fare Game Continental Cuisine,M5A 2K7,4,4.0,ON,12,2,12,2,12,2,12,2,12,0,12,0,12,0,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,,SMXcZaI3tVYW3F1QR4oN2A,Scottsdale,1,33.6071829,-111.94032539999999,At Your Door Personal Training,85254,4,5.0,AZ,0,0,5,1,5,1,5,1,5,1,5,6,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,125 W Park Ave,gnYgjMCF9VT03qMOiiDygw,Charlotte,1,35.215016999999996,-80.85815500000001,Park and Kingston,28203,4,5.0,NC,0,0,9,1,9,1,9,1,9,1,9,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,8870 Mentor Ave,mxsgQr4mugtFCsu8ZqzFLA,Mentor,1,41.6738589,-81.3228213,Luchita's In Mentor,44060,3,2.5,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,3400 Las Vegas Blvd S,YfPct9b0a0RW7BER702ftw,Las Vegas,1,36.1206015,-115.17683819999999,Love Theatre,89109,19,4.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,8320 W Sahara Ave,uKu-apxF0NoCB0RArV055Q,Las Vegas,0,36.144791,-115.2730368,Fashion Exchange,89117,3,2.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,720 N Homewood Ave,b6vi3Ub0tbGzGtG-pVgJfQ,Pittsburgh,1,40.45611160000001,-79.8965418,Dana's Bakery,15208,9,4.5,PA,0,0,6,1,6,1,6,1,6,1,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,"610 Queen Street W, 3rd Floor",NsT3cspPfL2Lai2sTxDCog,Toronto,1,43.6471174,-79.4048994,Toronto Kickboxing & Muay Thai Academy - Downtown,M6J 1E3,3,4.0,ON,10,1,17,2,17,2,17,2,17,2,17,2,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,37645 Vine St,8HCN8irUNBU3eRDjjLqcwQ,Willoughby,1,41.6432286,-81.4131271,Bulldog Battery,44094,3,2.5,OH,0,0,8,1,8,1,8,1,8,1,8,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,3601 Brookshire Blvd,BAnkejp9fakD_S8AQBGG5Q,Charlotte,1,35.2611416198,-80.8776911313,Rodeway Inn,28216,3,1.5,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,"1600 E Woodlawn Rd, Ste 150",WnLhd38sH80ViWwzyF7yoA,Charlotte,1,35.171873,-80.849032,Hibiscus,28209,183,4.0,NC,12,2,0,0,16,2,16,2,16,2,16,2,12,2,,,'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2501,"10370 Park Rd, Ste 100",vrCN175x5PLshWAgKjWMVA,Charlotte,1,35.095289,-80.86835,"Carmel Foot Specialists, PA",28210,13,3.0,NC,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,693 Wilson Ave,9plsFe_gSy-sgURNSBPITQ,Toronto,1,43.732308697600004,-79.4554870203,Second Cup,M3K 1E3,9,3.0,ON,6,2,6,2,6,2,6,2,6,2,6,2,6,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,"3744 Rue Jean-Brillant, Bureau 110",80h1We6YO_49mTK1f8NYhw,Montréal,1,45.4954132,-73.6222307,Clinique Universitaire de La Vision,H3T 1P1,3,5.0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,5042 Boulevard Saint-laurent,Ke8t_l6CqoskQBtESsXwkw,Montréal,1,45.522753,-73.592381,V de V Maison,H2T 1R7,18,4.5,QC,10,1,10,1,10,1,10,1,10,2,10,2,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,"3850 Steeles Avenue W, Unit 9",v-ZHCZ28FkgZ5SLc3oHQvg,Vaughan,1,43.771202100000004,-79.545334,Mrs. Greek Souvlaki Express,L4L 4Y6,4,3.5,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2506,2089 Atwood Ave,i60v66vwf1A13YqcIqGD_A,Madison,1,43.092420000000004,-89.3518969,Monty's Blue Plate Diner,53704,520,4.0,WI,7,2,7,2,7,2,7,2,7,2,7,2,7,2,,,u'full_bar',,,,,,,True,,,,,,,,,,True,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
